Date,Scrip,Name Moving Averages,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action,Value,Time,Action
13-10-2023,,Simple Moving Average (200),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,"Ichimoku Base Line (9, 26, 52, 26)",,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Volume Weighted Moving Average (20),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Hull Moving Average (9),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (10),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (10),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (20),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (20),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (30),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (30),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (50),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (50),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (100),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (100),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (200),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (200),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,"Ichimoku Base Line (9, 26, 52, 26)",,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Volume Weighted Moving Average (20),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Hull Moving Average (9),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (10),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (10),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (20),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (20),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (30),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (30),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (50),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (50),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (100),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (100),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Exponential Moving Average (200),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Simple Moving Average (200),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,"Ichimoku Base Line (9, 26, 52, 26)",,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Volume Weighted Moving Average (20),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
13-10-2023,,Hull Moving Average (9),,1 Min,,,5 Min,,,15 Min,,,30 Min,,,1 Hour,,,2 Hour,,,4 Hour,,,1 Day,,,1 Week,,,1 Month,
